node1,node2,serial class,NBI class,structure member,X,Y,objectid,structure_number_008,record_type_005a,route_prefix_005b,service_level_005c,route_number_005d,direction_005e,highway_district_002,county_code_003,place_code_004,features_desc_006a,critical_facility_006b,facility_carried_007,location_009,min_vert_clr_010,kilopoint_011,base_hwy_network_012,lrs_inv_route_013a,subroute_no_013b,lat_016,long_017,detour_kilos_019,toll_020,maintenance_021,owner_022,functional_class_026,year_built_027,traffic_lanes_on_028a,traffic_lanes_und_028b,adt_029,year_adt_030,design_load_031,appr_width_mt_032,median_code_033,degrees_skew_034,structure_flared_035,railings_036a,transitions_036b,appr_rail_036c,appr_rail_end_036d,history_037,navigation_038,nav_vert_clr_mt_039,nav_horr_clr_mt_040,open_closed_posted_041,service_on_042a,service_und_042b,structure_kind_043a,structure_type_043b,appr_kind_044a,appr_type_044b,main_unit_spans_045,appr_spans_046,horr_clr_mt_047,max_span_len_mt_048,structure_len_mt_049,left_curb_mt_050a,right_curb_mt_050b,roadway_width_mt_051,deck_width_mt_052,vert_clr_over_mt_053,vert_clr_und_ref_054a,vert_clr_und_054b,lat_und_ref_055a,lat_und_mt_055b,left_lat_und_mt_056,deck_cond_058,superstructure_cond_059,substructure_cond_060,channel_cond_061,culvert_cond_062,opr_rating_meth_063,operating_rating_064,inv_rating_meth_065,inventory_rating_066,structural_eval_067,deck_geometry_eval_068,undclrence_eval_069,posting_eval_070,waterway_eval_071,appr_road_eval_072,work_proposed_075a,work_done_by_075b,imp_len_mt_076,date_of_inspect_090,inspect_freq_months_091,fracture_092a,undwater_look_see_092b,spec_inspect_092c,fracture_last_date_093a,undwater_last_date_093b,spec_last_date_093c,bridge_imp_cost_094,roadway_imp_cost_095,total_imp_cost_096,year_of_imp_097,other_state_code_098a,other_state_pcnt_098b,othr_state_struc_no_099,strahnet_highway_100,parallel_structure_101,traffic_direction_102,temp_structure_103,highway_system_104,federal_lands_105,year_reconstructed_106,deck_structure_type_107,surface_type_108a,membrane_type_108b,deck_protection_108c,percent_adt_truck_109,national_network_110,pier_protection_111,bridge_len_ind_112,scour_critical_113,future_adt_114,year_of_future_adt_115,min_nav_clr_mt_116,fed_agency,submitted_by,bridge_condition,lowest_rating,deck_area,longdd,latdd,longdd_1,latdd_1
27,29,2,15,37 0147,-13575093.71,4476872.539,113973,37 0147,1,3,1,17,0,4,85,10340,'CAMDEN AVE',,'STATE ROUTE 17','04-SCL-017-10.50-CMB',100,10,1,17,1,37161365,121564971,2,3,1,1,12,1971,7,9,137000,2009,5,52,2,34,0,1,1,1,1,5,N,0,0,A,1,1,4,5,0,0,2,0,18,36,69,0,0,46,50,100,H,5,H,2,1,7,7,5,N,N,2,58,2,31,5,9,4,5,N,8,,,,718,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,0,0,0,7,0,,Y,N,198900,2035,,N,6,F,5,3409,,,,
28,30,0,21,37C0026,-13567200.54,4481297.76,114386,37C0026,1,5,0,0,0,4,85,68000,'CALTRAIN  UP RR  AMTRAK',,'ALMADEN EXPWAY','AT UP RR',100,0,1,0,0,37180751,121523445,8,3,4,4,14,1990,4,0,39804,2010,6,19,3,19,0,1,0,1,1,5,N,0,0,A,1,2,6,5,0,0,2,0,10,25,37,0,0,19,27,100,R,7,R,4,0,5,7,7,N,N,A,54,A,32,7,6,6,5,N,6,,,37,619,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,0,0,0,5,0,,Y,N,49924,2037,,N,6,F,5,993,,,,
28,30,1,21,37 0419,-13567273.21,4481190.469,114232,37 0419,1,4,0,0,0,4,85,68000,'STATE ROUTE 87',,'ALMADEN EXPRESSWAY','04-SCL-087-3.38-SJS',100,0,1,0,0,37180475,121523680,2,3,1,1,14,1990,6,6,12000,1998,6,25,3,25,0,1,0,0,0,5,N,0,0,A,1,4,6,5,0,0,2,0,15,38,76,0,0,25,27,100,H,5,H,3,3,7,7,7,N,N,A,54,A,32,7,5,5,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,0,0,0,1,0,,Y,N,32712,2041,,N,6,G,7,2027,,,,
28,30,2,13,37C0028,-13567312.17,4479936.882,114388,37C0028,1,4,1,0,0,4,85,68000,'CURTNER AVE',,'ALMADEN EXPWY','AT CURTNER AVE',100,0,1,0,0,37173250,121523806,2,3,2,2,14,1960,7,4,40560,2009,5,35,3,31,0,1,0,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,100,21,44,0,0,35,37,100,H,4,H,2,1,5,7,7,N,N,8,49,8,38,7,9,4,5,N,7,,,,220,24,N  ,N  ,Y48,,,617,,,,,,,               ,0,N,2,,1,0,1978,1,0,0,0,5,0,,Y,N,46164,2038,0,N,6,F,5,1600,,,,
28,30,3,28,37C0102,-13567789.61,4479378.744,114440,37C0102,1,5,0,0,0,4,85,0,'CANOAS CREEK',,'ALMADEN EXPWY','S/O ALMADEN RD JCT',100,0,1,0,0,37171814,121525350,2,3,2,2,14,1960,4,0,40560,2009,0,30,2,15,0,N,N,N,N,5,N,0,0,A,5,5,2,19,0,0,2,0,30,3,7,0,0,0,0,100,N,0,N,0,0,N,N,N,7,6,0,40,0,24,6,N,N,5,7,7,,,,220,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,N,N,N,N,5,0,,Y,8,46754,2042,,N,6,F,6,220,,,,
28,30,4,10,37C0101,-13567873.1,4479401.286,114439,37C0101,1,4,1,0,0,4,85,0,'GUADALUPE RIVER',,'ALMADEN EXPWY','JUST S/O OLD ALMADEN RD',100,0,1,0,0,37171872,121525620,2,3,2,2,14,1961,3,0,40560,2009,5,14,0,53,0,1,0,0,0,5,0,0,0,A,5,5,2,4,0,0,3,0,14,17,53,2,1,13,16,100,N,0,N,0,0,5,7,7,6,N,8,39,8,30,7,4,N,5,7,7,,,,220,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,1,,1,0,0,1,6,0,0,5,0,,Y,5,52037,2042,,N,6,F,5,844,,,,
28,30,5,8,37C0071,-13567906.19,4478826.076,114415,37C0071,1,4,0,0,0,4,85,0,'GUADALUPE RIVER',,'ALMADEN EXPWY','0.01 MI N LINCOLN AVE',100,0,0,,0,37170392,121525727,3,3,2,2,14,1973,3,0,40840,2004,5,15,0,48,0,1,1,1,0,5,0,0,0,A,1,5,2,5,0,0,3,0,15,30,87,0,2,14,16,100,N,0,N,0,0,7,7,7,8,N,8,58,8,44,7,5,N,5,8,7,,,,220,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,1,,1,0,0,1,6,0,0,5,0,,Y,5,51178,2037,0,N,6,G,7,1382,,,,
28,30,6,20,37C0069,-13567461,4477505.54,114414,37C0069,1,4,1,0,0,4,85,0,'CAPITOL EXPRESSWAY',,'ALMADEN EXPRESSWAY','AT CAPITOL EXPWY',5,0,1,0,0,37162994,121524286,2,3,2,2,14,1974,7,7,58310,2004,5,29,3,6,0,1,0,0,0,5,N,0,0,A,5,1,6,5,0,0,2,0,33,29,58,2,0,31,33,100,H,5,H,1,2,7,7,7,N,N,1,88,1,32,7,7,3,5,N,7,,,,218,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,6,0,0,5,0,,Y,N,64057,2035,0,N,6,G,7,1899,,,,
28,31,0,21,37 0362L,-13566827.01,4480182.923,114181,37 0362L,1,3,1,87,0,4,85,68000,'CURTNER AVENUE',,'SB STATE ROUTE 87','04-SCL-087-2.84-SJS',100,3,1,87,1,37173883,121522237,2,3,1,1,12,1993,4,6,55000,2009,6,21,0,40,1,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,21,38,71,0,0,21,22,100,H,5,H,3,1,7,7,5,N,N,A,54,A,32,5,6,5,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,1,0,,Y,N,80762,2039,,N,6,F,5,1548,,,,
28,31,0,21,37 0362R,-13566798.56,4480226.069,114182,37 0362R,1,3,1,87,0,4,85,68000,'CURTNER AVENUE',,'NB STATE ROUTE 87','04-SCL-087-2.84-SJS',100,3,1,87,1,37173994,121522145,2,3,1,1,12,1993,3,6,55000,2009,6,16,0,40,0,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,16,38,71,0,0,16,17,100,H,5,H,3,1,5,5,7,N,N,A,54,A,32,5,6,5,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,1,0,,Y,N,80762,2039,,N,6,F,5,1228,,,,
28,31,1,19,37 0433L,-13566756.5,4479969.143,114247,37 0433L,1,3,1,87,0,4,85,68000,'PEDESTRIAN WALKWAY',,'STATE ROUTE 87 SB','04-SCL-087-2.71-SJS',100,3,1,87,1,37173333,121522009,2,3,1,1,12,1992,3,0,55000,2009,6,17,0,0,1,1,0,0,0,5,N,0,0,A,1,3,5,5,0,0,1,0,18,26,26,0,0,18,18,100,N,0,N,0,0,7,5,7,N,N,A,54,A,32,5,7,N,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,2,,1,0,0,1,0,0,0,1,0,,Y,N,81301,2041,,N,6,F,5,488,,,,
28,31,2,19,37 0418L,-13566703.63,4479800.454,114230,37 0418L,1,3,1,87,0,4,85,0,'MASONIC DRIVE',,'SB STATE ROUTE 87','04-SCL-087-2.64',100,3,1,87,1,37172899,121521838,2,3,1,1,12,1993,4,2,55000,2009,6,22,0,21,1,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,20,34,35,0,0,20,22,100,H,5,H,2,0,7,5,5,N,N,A,54,A,32,5,6,5,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,1,0,,Y,N,80762,2039,,N,6,F,5,756,,,,
28,31,2,19,37 0418R,-13566669.3,4479827.662,114231,37 0418R,1,3,1,87,0,4,85,0,'MASONIC DRIVE',,'NB STATE ROUTE 87','04-SCL-087-2.64',100,3,1,87,1,37172969,121521727,2,3,1,1,12,1993,3,2,55000,2009,6,16,0,21,1,1,0,0,0,5,N,0,0,A,1,1,5,5,0,0,1,0,16,34,35,0,0,16,17,100,H,5,H,2,0,7,5,5,N,N,A,54,A,32,5,6,4,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,1,0,,Y,N,80762,2039,,N,6,F,5,598,,,,
28,31,3,19,37 0361L,-13566627.56,4479566.86,114179,37 0361L,1,3,1,87,0,4,85,68000,'CAROL DRIVE',,'SB STATE ROUTE 87','04-SCL-087-2.52-SJS',100,3,1,87,1,37172298,121521592,2,3,1,1,12,1993,3,2,55000,2009,6,20,0,8,0,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,20,25,26,0,0,20,21,100,H,7,H,1,0,7,7,5,N,N,A,54,A,32,5,9,4,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,6,0,0,1,0,,Y,N,81301,2041,,N,6,F,5,536,,,,
28,31,3,19,37 0361R,-13566587.05,4479574.633,114180,37 0361R,1,3,1,87,0,4,85,68000,'CAROL DRIVE',,'NB STATE ROUTE 87','04-SCL-087-2.52-SJS',100,3,1,87,1,37172318,121521461,2,3,1,1,12,1993,3,2,55000,2009,6,17,0,8,0,1,1,0,0,5,N,0,0,A,1,1,5,5,0,0,1,0,16,26,26,0,0,16,17,100,H,5,H,1,0,5,7,5,N,N,A,54,A,32,5,6,4,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,2,,1,0,0,1,0,0,0,1,0,,Y,N,81301,2041,,N,6,F,5,454,,,,
28,31,4,19,37 0417L,-13566063.85,4478484.074,114228,37 0417L,1,3,1,87,0,4,85,0,'CANOAS CREEK',,'SB STATE ROUTE 87','04-SCL-087-1.92',100,2,1,87,1,37165512,121515769,2,3,1,1,12,1993,3,0,55000,2009,6,16,0,21,0,1,1,1,1,5,0,0,0,A,1,5,5,5,0,0,1,0,16,34,34,0,0,16,17,100,N,0,N,0,0,7,7,5,8,N,A,54,A,32,5,6,N,5,8,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,1,0,,Y,8,80762,2039,,N,6,F,5,595,,,,
28,31,4,19,37 0417R,-13566029.22,4478514.387,114229,37 0417R,1,3,1,87,0,4,85,0,'CANOAS CREEK',,'NB STATE ROUTE 87','04-SCL-087-1.92',100,2,1,87,1,37165590,121515657,2,3,1,1,12,1993,4,0,55000,2009,6,20,0,21,0,1,1,1,1,5,0,0,0,A,1,5,5,5,0,0,1,0,20,33,34,0,0,20,21,100,N,0,N,0,0,7,7,5,8,N,A,54,A,32,5,5,N,5,8,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,1,0,,Y,8,80762,2039,,N,6,F,5,698,,,,
28,31,5,19,37 0416R,-13565902.43,4478167.732,114227,37 0416R,1,3,1,87,0,4,85,68000,'HILLSDALE AVENUE',,'NB STATE ROUTE 87','04-SCL-087-1.73-SJS',100,2,1,87,1,37164698,121515247,2,3,1,1,12,1993,4,5,55000,2009,6,21,0,3,1,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,21,28,29,0,0,21,22,100,H,5,H,2,0,5,7,5,N,N,A,54,A,32,5,6,4,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,1,0,,Y,N,81301,2041,,N,6,F,5,636,,,,
28,31,6,21,37 0415L,-13565744.73,4477402.566,114223,37 0415L,1,3,1,87,0,4,85,68000,'CAPITOL EXPRESSWAY',,'STATE ROUTE 87 SB','04-SCL-087-1.34-SJS',100,1,1,87,1,37162729,121514737,2,3,1,1,12,1993,3,9,51000,2009,6,16,0,18,0,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,16,41,78,0,0,16,17,100,H,5,H,6,1,5,7,5,N,N,A,54,A,32,5,6,3,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,0,0,,Y,N,73841,2039,,N,6,F,5,1355,,,,
28,31,6,21,37 0415R,-13565702.37,4477396.737,114224,37 0415R,1,3,1,87,0,4,85,68000,'CAPITOL EXPRESSWAY',,'STATE ROUTE 87 NB','04-SCL-087-1.34-SJS',100,1,1,87,1,37162714,121514600,2,3,1,1,12,1993,2,9,51000,2009,6,16,0,18,0,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,16,41,78,0,0,16,17,100,H,6,H,6,1,5,7,5,N,N,A,54,A,32,5,9,3,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,0,0,,Y,N,73841,2039,,N,6,F,5,1355,,,,
30,31,7,10,37C0044,-13567288.36,4477580.931,114397,37C0044,1,4,1,0,0,4,85,68000,'GUADALUPE RIV (CAPITOL)',,'CAPITOL EXPWY(G21)','NEAR ALMADEN RD',100,0,1,0,0,37163188,121523729,2,3,4,4,12,1966,6,0,56050,2009,5,30,3,16,0,1,0,0,0,5,0,0,0,A,1,5,2,4,0,0,3,0,15,13,39,0,0,30,34,100,N,0,N,0,0,7,7,7,8,N,8,34,8,27,6,9,N,5,7,7,,,,619,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,1,6,0,0,5,0,,Y,5,66512,2037,0,N,6,G,7,1340,,,,
31,32,0,18,37C0721,-13562904.54,4478142.083,114803,37C0721,1,5,1,0,0,4,85,68000,'MONTEREY HWY',,'CAPITOL EXPRESSWAY','0.3 MI NE SNELL AVE',100,0,1,0,0,37164632,121501552,2,3,4,4,12,1966,6,7,43338,1998,5,33,2,0,0,0,0,0,0,5,N,0,0,A,1,4,5,2,1,4,3,2,16,24,94,1,0,30,34,100,R,7,H,4,1,7,7,7,N,N,1,63,1,32,7,9,5,5,N,8,,,,418,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1969,1,6,0,0,2,0,,Y,N,57027,2036,,N,6,G,7,3202,,,,
31,32,1,10,37C0042,-13561484.6,4480746.935,114395,37C0042,1,4,0,0,0,4,85,68000,'COYOTE CREEK',,'CAPITOL EXPWY','0.5 MI S/W OF US 101',100,0,1,0,0,37175334,121492960,2,3,2,2,12,1964,6,0,42680,2010,5,38,2,35,0,1,0,0,0,5,0,0,0,A,1,5,2,4,0,0,6,0,100,14,78,2,2,32,41,100,N,0,N,0,0,5,7,7,5,N,8,54,8,41,7,9,N,5,7,8,,,,619,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1969,1,6,0,0,5,0,,Y,5,51909,2037,,N,6,F,5,3195,,,,
31,32,2,22,37 0218,-13560606.1,4481392.612,114028,37 0218,1,5,0,0,0,4,85,68000,'U.S. HIGHWAY 101',,'CAPITOL EXPRESSWAY','04-SCL-101-31.70-SJS',100,0,1,0,0,37180995,121490119,2,3,1,1,12,1965,8,10,43338,1998,4,29,3,2,0,1,1,1,1,5,N,0,0,A,5,1,6,2,0,0,4,0,16,24,91,2,2,32,39,100,H,5,H,3,4,4,7,7,N,N,8,31,8,23,5,4,4,5,N,8,35,1,91,119,24,N  ,N  ,N  ,,,,3553,710,5969,2017,,,               ,0,N,2,,1,0,1978,1,6,0,0,1,0,,Y,N,57027,2037,,N,6,P,4,3555,,,,
31,32,3,28,37C0190,-13565405.52,4477382.748,114512,37C0190,1,4,0,0,0,4,85,0,'CANOAS CREEK',,'CAPITOL EXPWY','0.1 MI EAST NARVEZ',100,0,1,0,0,37162678,121513640,5,3,2,2,12,1965,6,0,50070,2011,5,42,3,0,0,1,1,1,1,5,0,0,0,A,1,5,2,19,0,0,2,0,23,4,8,3,6,42,54,100,N,0,N,0,0,N,N,N,8,6,0,54,0,32,6,9,N,5,7,8,,,,218,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1990,1,6,0,0,5,0,,Y,8,71412,2036,,N,6,F,6,423,,,,
31,35,0,21,37 0414S,-13565206.38,4475361.099,114222,37 0414S,1,3,7,87,0,4,85,68000,'CHYNOWETH AVENUE',,'SANTA TERESA-NB 87','04-SCL-087-0.20-SJS',100,0,1,87,1,37153475,121512996,1,3,1,1,12,1991,2,4,5000,1998,6,11,0,38,0,1,1,1,1,5,N,0,0,A,5,1,6,5,0,0,2,0,11,30,60,0,2,11,15,100,H,5,H,0,1,7,7,7,N,N,A,54,A,32,7,7,3,5,N,8,,,,419,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,1,,1,0,0,1,0,0,0,3,0,,Y,N,16357,2041,,N,6,G,7,885,,,,
31,35,0,21,37 0414K,-13565313.37,4475160.626,114221,37 0414K,1,3,7,87,0,4,85,68000,'CHYNOWETH AVE & VTA LRT',,'S87 - SANTA TERESA','04-SCL-087-0.21-SJS',100,0,1,87,0,37152959,121513342,1,3,1,1,12,1991,2,4,7500,1998,6,11,0,99,0,1,0,0,0,5,N,0,0,A,1,4,6,5,0,0,4,0,11,37,142,0,0,11,12,100,R,6,H,0,1,7,7,7,N,N,A,54,A,32,7,7,3,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,3,0,,Y,N,10904,2041,,N,6,G,7,1700,,,,
31,35,0,21,37 0414G,-13565186.9,4475076.32,114220,37 0414G,1,3,7,85,0,4,85,68000,'SANTA TERESA-N87  & CHYN',,'N85-N87 CONNECTOR','04-SCL-085-4.70-SJS',100,5,1,85,0,37152742,121512933,0,3,1,1,12,1991,2,6,21100,2001,6,12,0,99,1,1,1,1,1,5,N,0,0,A,1,1,6,5,1,1,7,1,12,43,272,0,0,12,13,100,H,5,H,4,3,7,7,7,N,N,A,54,A,32,7,9,9,5,N,8,,,,519,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,1,,1,0,0,1,0,0,0,2,0,,Y,N,33882,2041,,N,6,G,7,3457,,,,
31,35,1,21,37 0415R,-13565702.37,4477396.737,114224,37 0415R,1,3,1,87,0,4,85,68000,'CAPITOL EXPRESSWAY',,'STATE ROUTE 87 NB','04-SCL-087-1.34-SJS',100,1,1,87,1,37162714,121514600,2,3,1,1,12,1993,2,9,51000,2009,6,16,0,18,0,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,16,41,78,0,0,16,17,100,H,6,H,6,1,5,7,5,N,N,A,54,A,32,5,9,3,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,0,0,,Y,N,73841,2039,,N,6,F,5,1355,,,,
31,35,1,21,37 0415L,-13565744.73,4477402.566,114223,37 0415L,1,3,1,87,0,4,85,68000,'CAPITOL EXPRESSWAY',,'STATE ROUTE 87 SB','04-SCL-087-1.34-SJS',100,1,1,87,1,37162729,121514737,2,3,1,1,12,1993,3,9,51000,2009,6,16,0,18,0,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,16,41,78,0,0,16,17,100,H,5,H,6,1,5,7,5,N,N,A,54,A,32,5,6,3,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,0,0,,Y,N,73841,2039,,N,6,F,5,1355,,,,
32,36,0,21,37 0347L,-13555646.2,4473149.503,114167,37 0347L,1,2,1,101,0,4,85,68000,'BERNAL ROAD',,'SB US HIGHWAY 101','04-SCL-101-R27.00-SJS',100,27,1,101,1,37143782,121462079,2,3,1,1,12,1982,4,6,50000,2009,6,21,0,37,1,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,2,0,20,32,65,0,0,20,21,100,H,5,H,2,2,5,7,7,N,N,A,54,A,32,7,6,4,5,N,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,2004,1,0,0,0,9,1,,Y,N,85006,2038,,N,6,F,5,1376,,,,
32,36,0,21,37 0347R,-13555648.98,4473210.487,114168,37 0347R,1,2,1,101,0,4,85,68000,'BERNAL ROAD',,'NB US HIGHWAY 101','04-SCL-101-R27.01-SJS',100,27,1,101,1,37143939,121462088,2,3,1,1,12,1982,5,6,50000,2009,6,28,0,37,1,1,0,0,0,5,N,0,0,A,1,1,6,5,0,0,2,0,27,32,65,0,0,27,28,100,H,5,H,2,2,5,7,7,N,N,A,54,A,32,7,9,4,5,N,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,2004,1,0,0,0,9,1,,Y,N,85006,2038,,N,6,F,5,1835,,,,
32,36,1,19,37 0409L,-13559829.65,4480229.178,114212,37 0409L,1,2,1,101,0,4,85,68000,'YERBA BUENA ROAD',,'SB US HIGHWAY 101','04-SCL-101-31.00-SJS',100,31,1,101,1,37174002,121483608,1,3,1,1,12,1989,4,5,64000,2009,6,20,0,27,0,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,20,47,49,0,0,20,21,100,H,5,H,2,0,5,7,7,N,N,A,54,A,32,7,6,4,5,N,7,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,9,1,,Y,N,93822,2038,,N,6,F,5,1037,,,,
32,36,1,19,37 0409R,-13559801.2,4480251.723,114213,37 0409R,1,2,1,101,0,4,85,68000,'YERBA BUENA ROAD',,'NB US HIGHWAY 101','04-SCL-101-31.00-SJS',100,31,1,101,1,37174060,121483516,1,3,1,1,12,1989,4,5,64000,2009,6,20,0,27,0,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,20,47,49,0,0,20,21,100,H,5,H,2,0,5,7,7,N,N,A,54,A,32,7,6,4,5,N,7,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,9,1,,Y,N,93822,2038,,N,6,F,5,1035,,,,
32,36,2,15,37 0108L,-13559310.16,4477769.792,113938,37 0108L,1,2,1,101,0,4,85,68000,'COYOTE ROAD',,'SB US HIGHWAY 101','04-SCL-101-29.72-SJS',100,30,1,101,1,37163674,121481928,2,3,1,1,12,1947,4,2,64000,2009,5,21,0,45,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,21,16,40,0,0,21,22,100,H,5,H,1,0,5,7,7,N,N,A,54,A,32,7,6,3,5,N,7,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,1990,1,0,0,0,9,1,,Y,N,93822,2038,,N,6,F,5,880,,,,
32,36,2,15,37 0108R,-13559270.58,4477753.082,113939,37 0108R,1,2,1,101,0,4,85,68000,'COYOTE ROAD',,'NB US HIGHWAY 101','04-SCL-101-29.72-SJS',100,30,1,101,1,37163631,121481800,2,3,1,1,12,1947,4,2,64000,2009,5,21,0,45,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,21,16,40,0,0,21,22,100,H,5,H,1,0,5,7,7,N,N,A,54,A,32,7,6,3,5,N,7,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,1990,1,0,0,0,9,1,,Y,N,93822,2038,,N,6,F,5,880,,,,
32,36,3,13,37 0102L,-13559411.89,4477975.755,113935,37 0102L,1,2,1,101,0,4,85,0,'COYOTE CREEK',,'SB US HIGHWAY 101','04-SCL-101-29.83',100,30,1,101,1,37164204,121482257,4,3,1,1,12,1947,4,0,64000,2009,5,21,0,35,0,1,1,1,1,5,0,0,0,A,1,5,3,2,0,0,4,0,21,30,123,0,0,21,22,100,N,0,N,0,0,4,7,5,7,N,8,52,8,40,5,6,N,5,7,8,35,1,123,119,24,Y24,N  ,N  ,619,,,2690,538,4519,2019,,,               ,1,L,1,,1,0,1990,1,0,0,0,9,1,,Y,5,93822,2038,,N,6,P,4,2689,,,,
32,36,3,13,37 0102R,-13559373.55,4477970.315,113936,37 0102R,1,2,1,101,0,4,85,0,'COYOTE CREEK',,'NB US HIGHWAY 101','04-SCL-101-29.83',100,30,1,101,1,37164190,121482133,4,3,1,1,12,1947,4,0,64000,2009,5,21,0,35,1,1,1,1,1,5,0,0,0,A,1,5,3,2,0,0,4,0,21,30,123,0,0,21,22,100,N,0,N,0,0,4,7,7,7,N,8,59,8,43,7,6,N,5,7,8,,,,119,24,Y24,N  ,N  ,619,,,,,,,,,               ,1,R,1,,1,0,1990,1,0,0,0,9,1,,Y,5,93822,2038,,N,6,P,4,2689,,,,
33,34,0,21,37 0481L,-13570976.44,4474086.063,114275,37 0481L,1,3,1,85,0,4,85,68000,'CAMDEN AVENUE',,'STATE ROUTE 85 SB','04-SCL-085-8.11-SJS',100,8,1,85,1,37150193,121543656,1,3,1,1,14,1992,5,8,61000,2009,6,28,0,26,1,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,2,0,28,32,63,0,0,28,30,100,H,5,H,3,1,5,5,7,N,N,A,54,A,32,5,9,5,5,N,8,,,,919,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,0,0,,Y,N,89659,2039,,N,6,F,5,1850,,,,
33,34,0,21,37 0481R,-13570994.99,4474126.075,114276,37 0481R,1,3,1,85,0,4,85,68000,'CAMDEN AVENUE',,'STATE ROUTE 85 NB','04-SCL-085-8.11-SJS',100,8,1,85,1,37150296,121543716,1,3,1,1,14,1992,3,8,61000,2009,6,17,0,28,0,1,1,1,0,5,N,0,0,A,1,1,6,5,0,0,2,0,17,34,64,0,0,17,18,100,H,5,H,3,1,7,7,7,N,N,A,54,A,32,7,9,5,5,N,8,,,,919,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,0,0,,Y,N,89659,2039,,N,6,G,7,1158,,,,
