88 -117.878519 33.866325 0.668193 0.920716
89 -117.877697 33.863605 0.672338 0.898798
90 -117.876108 33.858698 0.680351 0.859256
91 -117.875744 33.857254 0.682186 0.847620
92 -117.875352 33.855428 0.684163 0.832906
93 -117.875912 33.845191 0.681339 0.750415
94 -117.875874 33.841707 0.681531 0.722340
95 -117.875967 33.834541 0.681062 0.664596
96 -117.875867 33.821542 0.681566 0.559848
97 -117.877072 33.814571 0.675490 0.503675
98 -117.879434 33.808584 0.663579 0.455430
99 -117.879064 33.802357 0.665445 0.405252
100 -117.877343 33.798271 0.674123 0.372327
101 -117.878696 33.793596 0.667300 0.334655
102 -117.879788 33.785388 0.661794 0.268514
103 -117.880089 33.785801 0.660276 0.271842
104 -117.878922 33.793924 0.666161 0.337298
105 -117.877753 33.798107 0.672056 0.371005
106 -117.880029 33.803643 0.660579 0.415615
107 -117.879865 33.808564 0.661406 0.455269
108 -117.877351 33.814781 0.674083 0.505367
109 -117.876271 33.821387 0.679529 0.558599
110 -117.876290 33.835499 0.679433 0.672315
111 -117.876243 33.841680 0.679670 0.722123
112 -117.876267 33.846225 0.679549 0.758747
113 -117.875899 33.854851 0.681404 0.828257
114 -117.876136 33.857177 0.680209 0.847000
115 -117.877543 33.861498 0.673114 0.881819
116 -117.878435 33.864620 0.668616 0.906977
117 -117.878846 33.866266 0.666544 0.920240
118 -118.000095 33.771784 0.055136 0.158891
119 -117.996012 33.771482 0.075724 0.156457
120 -117.987745 33.770955 0.117412 0.152210
121 -117.980942 33.770293 0.151716 0.146876
122 -117.976698 33.767690 0.173117 0.125900
123 -117.966972 33.765974 0.222161 0.112073
124 -117.961769 33.765984 0.248398 0.112153
125 -117.955929 33.766063 0.277846 0.112790
126 -117.940459 33.766138 0.355855 0.113394
127 -117.934630 33.766190 0.385248 0.113813
128 -117.928084 33.766194 0.418257 0.113846
129 -117.923398 33.766783 0.441887 0.118592
130 -117.916779 33.769219 0.475264 0.138221
131 -117.909616 33.772154 0.511384 0.161872
132 -117.900533 33.776716 0.557185 0.198633
133 -117.896755 33.778600 0.576236 0.213815
134 -117.894171 33.779132 0.589266 0.218102
135 -117.887283 33.779056 0.624000 0.217489
136 -117.885287 33.779097 0.634065 0.217820
137 -117.878209 33.779078 0.669756 0.217667
138 -117.870150 33.778389 0.710394 0.212115
139 -117.856442 33.777037 0.779518 0.201220
140 -117.848599 33.775337 0.819067 0.187521
141 -117.834082 33.777750 0.892270 0.206965
142 -117.835502 33.776226 0.885110 0.194685
143 -117.848980 33.775091 0.817146 0.185539
144 -117.856601 33.776856 0.778716 0.199761
145 -117.870225 33.778135 0.710016 0.210068
146 -117.871170 33.778180 0.705251 0.210430
147 -117.879777 33.778814 0.661849 0.215539
148 -117.889328 33.778729 0.613688 0.214854
149 -117.892169 33.778767 0.599362 0.215161
150 -117.896164 33.778323 0.579216 0.211583
151 -117.900435 33.776528 0.557680 0.197118
152 -117.907833 33.772671 0.520375 0.166038
153 -117.916700 33.768874 0.475662 0.135441
154 -117.925617 33.766023 0.430697 0.112468
155 -117.928062 33.766020 0.418368 0.112443
156 -117.934643 33.765895 0.385183 0.111436
157 -117.940482 33.765855 0.355739 0.111114
158 -117.953621 33.765777 0.289485 0.110485
159 -117.959510 33.765747 0.259789 0.110244
160 -117.967652 33.765678 0.218732 0.109688
161 -117.976027 33.766822 0.176501 0.118906
162 -117.980931 33.770043 0.151772 0.144861
163 -117.988445 33.770738 0.113882 0.150462
164 -117.996928 33.771231 0.071105 0.154434
165 -118.000095 33.771399 0.055136 0.155788
166 -118.005976 33.856189 0.025480 0.839039
167 -118.001870 33.856211 0.046185 0.839216
168 -117.994384 33.856271 0.083934 0.839699
169 -117.985254 33.856559 0.129973 0.842020
170 -117.979276 33.858181 0.160117 0.855090
171 -117.972628 33.856302 0.193640 0.839949
172 -117.969623 33.855344 0.208793 0.832229
173 -117.965207 33.853993 0.231061 0.821343
174 -117.962395 33.853969 0.245241 0.821149
175 -117.955713 33.854154 0.278936 0.822640
176 -117.944976 33.854372 0.333078 0.824397
177 -117.939100 33.854343 0.362708 0.824163
178 -117.927481 33.854090 0.421298 0.822124
179 -117.916303 33.854120 0.477664 0.822366
180 -117.893410 33.854254 0.593104 0.823446
181 -117.886420 33.854208 0.628351 0.823075
182 -117.883035 33.853196 0.645421 0.814920
183 -117.879510 33.851588 0.663196 0.801963
184 -117.869256 33.847163 0.714902 0.766306
185 -117.865425 33.846674 0.734220 0.762365
186 -117.858571 33.847344 0.768782 0.767764
187 -117.851912 33.848963 0.802361 0.780810
188 -117.837923 33.851300 0.872902 0.799642
189 -117.831695 33.847118 0.904307 0.765943
190 -117.830731 33.845966 0.909168 0.756660
191 -117.837964 33.850953 0.872695 0.796846
192 -117.852751 33.848316 0.798130 0.775597
193 -117.861451 33.846372 0.754260 0.759932
194 -117.865410 33.846213 0.734296 0.758650
195 -117.872639 33.848116 0.697843 0.773985
196 -117.880756 33.851726 0.656913 0.803075
197 -117.883217 33.852872 0.644503 0.812310
198 -117.885972 33.853702 0.630611 0.818998
199 -117.892817 33.854040 0.596094 0.821722
200 -117.915617 33.853712 0.481123 0.819078
201 -117.927436 33.853823 0.421525 0.819973
202 -117.939040 33.853868 0.363011 0.820336
203 -117.944798 33.853838 0.333975 0.820094
204 -117.956181 33.853821 0.276576 0.819957
205 -117.962667 33.853673 0.243869 0.818764
206 -117.965417 33.853841 0.230002 0.820118
207 -117.971668 33.855719 0.198481 0.835251
208 -117.985050 33.858481 0.131001 0.857508
209 -117.984234 33.856830 0.135116 0.844204
210 -117.987148 33.856012 0.120422 0.837612
211 -117.994831 33.855945 0.081680 0.837072
212 -118.002065 33.855901 0.045202 0.836718
213 -118.005969 33.855893 0.025515 0.836653
214 -117.990512 33.862221 0.103459 0.887645
215 -117.987676 33.860454 0.117759 0.873407
216 -117.985611 33.859433 0.128172 0.865179
217 -117.974615 33.854136 0.183621 0.822495
218 -117.971314 33.851935 0.200266 0.804759
219 -117.964138 33.848308 0.236452 0.775532
220 -117.955735 33.843628 0.278825 0.737820
221 -117.942135 33.836257 0.347404 0.678424
222 -117.932641 33.832839 0.395278 0.650881
223 -117.928495 33.829282 0.416185 0.622218
224 -117.919286 33.819542 0.462622 0.543732
225 -117.912778 33.813279 0.495439 0.493263
226 -117.905411 33.806339 0.532588 0.437340
227 -117.897589 33.799309 0.572031 0.380691
228 -117.889618 33.791794 0.612225 0.320134
229 -117.884667 33.786631 0.637191 0.278530
230 -117.881834 33.783555 0.651477 0.253743
231 -117.874738 33.777433 0.687259 0.204411
232 -117.871790 33.773913 0.702124 0.176046
233 -117.870686 33.772546 0.707691 0.165031
234 -117.871069 33.772218 0.705760 0.162388
235 -117.873057 33.774839 0.695735 0.183508
236 -117.877387 33.779364 0.673901 0.219971
237 -117.878213 33.780185 0.669736 0.226587
238 -117.883021 33.784211 0.645491 0.259029
239 -117.885361 33.786759 0.633692 0.279561
240 -117.894153 33.795312 0.589357 0.348483
241 -117.900557 33.801393 0.557064 0.397484
242 -117.906862 33.807104 0.525271 0.443504
243 -117.913998 33.813820 0.489287 0.497623
244 -117.916628 33.816352 0.476025 0.518026
245 -117.931658 33.831705 0.400235 0.641743
246 -117.941136 33.835328 0.352441 0.670937
247 -117.954354 33.842395 0.285788 0.727884
248 -117.963961 33.847975 0.237344 0.772849
249 -117.972703 33.852390 0.193262 0.808426
250 -117.975397 33.854229 0.179677 0.823245
251 -117.981438 33.857130 0.149215 0.846621
252 -117.989805 33.861358 0.107024 0.880691
253 -117.990651 33.861934 0.102758 0.885333
254 -117.827188 33.787819 0.927034 0.288103
255 -117.829671 33.787831 0.914513 0.288200
256 -117.832357 33.787798 0.900969 0.287934
257 -117.822090 33.810449 0.952741 0.470459
258 -117.830861 33.810387 0.908512 0.469959
259 -117.832655 33.810003 0.899466 0.466865
260 -117.833883 33.834089 0.893274 0.660953
261 -117.836165 33.835008 0.881767 0.668359
262 -117.849110 33.853271 0.816490 0.815525
263 -117.851637 33.767409 0.803748 0.123636
264 -117.853159 33.775091 0.796073 0.185539
265 -117.853130 33.776176 0.796219 0.194282
266 -117.853026 33.787807 0.796743 0.288006
267 -117.852954 33.809132 0.797107 0.459846
268 -117.852897 33.815753 0.797394 0.513199
269 -117.852265 33.835631 0.800581 0.673379
270 -117.852411 33.842581 0.799845 0.729383
271 -117.854780 33.846821 0.787899 0.763550
272 -117.856092 33.849009 0.781283 0.781181
273 -117.857319 33.851123 0.775096 0.798216
274 -117.862155 33.865010 0.750710 0.910119
275 -117.862884 33.870988 0.747034 0.958291
276 -117.884800 33.773096 0.636520 0.169463
277 -117.886444 33.789275 0.628230 0.299836
278 -117.876892 33.795769 0.676397 0.352165
279 -117.878317 33.795739 0.669211 0.351923
280 -117.882564 33.796097 0.647796 0.354808
281 -117.866989 33.809028 0.726334 0.459008
282 -117.871089 33.806267 0.705659 0.436760
283 -117.879072 33.806089 0.665404 0.435325
284 -117.881781 33.806077 0.651744 0.435229
285 -117.883403 33.805605 0.643565 0.431425
286 -117.886595 33.803464 0.627469 0.414173
287 -117.868137 33.815699 0.720545 0.512764
288 -117.874223 33.818123 0.689856 0.532297
289 -117.878517 33.818043 0.668203 0.531652
290 -117.873988 33.837509 0.691041 0.688512
291 -117.878399 33.838164 0.668798 0.693790
292 -117.872038 33.847428 0.700874 0.768441
293 -117.876651 33.861498 0.677612 0.881819
294 -117.878404 33.861037 0.668773 0.878104
295 -117.883163 33.859822 0.644775 0.868314
296 -117.890650 33.774338 0.607021 0.179471
297 -117.889338 33.777771 0.613637 0.207135
298 -117.888835 33.780069 0.616174 0.225652
299 -117.890817 33.789016 0.606179 0.297749
300 -117.889161 33.796113 0.614530 0.354937
301 -117.889164 33.799575 0.614515 0.382835
302 -117.889184 33.803347 0.614414 0.413230
303 -117.889222 33.818177 0.614222 0.532732
304 -117.889203 33.840014 0.614318 0.708698
305 -117.889222 33.847267 0.614222 0.767144
306 -117.889242 33.853527 0.614121 0.817588
307 -117.889216 33.854831 0.614252 0.828096
308 -117.889361 33.859715 0.613521 0.867452
309 -117.889437 33.863098 0.613138 0.894712
310 -117.902980 33.774427 0.544846 0.180188
311 -117.900780 33.803371 0.555940 0.413423
312 -117.892904 33.840286 0.595655 0.710890
313 -117.906215 33.774417 0.528533 0.180108
314 -117.906146 33.775857 0.528881 0.191711
315 -117.906146 33.788858 0.528881 0.296475
316 -117.906363 33.796157 0.527787 0.355292
317 -117.906598 33.803352 0.526602 0.413270
318 -117.906043 33.810602 0.529401 0.471692
319 -117.908031 33.818093 0.519376 0.532055
320 -117.914140 33.836631 0.488571 0.681437
321 -117.917746 33.847270 0.470387 0.767168
322 -117.920281 33.759641 0.457604 0.061040
323 -117.920367 33.767082 0.457171 0.121001
324 -117.920370 33.768469 0.457156 0.132178
325 -117.920153 33.774319 0.458250 0.179318
326 -117.914905 33.777534 0.484713 0.205225
327 -117.914945 33.788740 0.484512 0.295525
328 -117.915043 33.796118 0.484018 0.354978
329 -117.915240 33.803378 0.483024 0.413480
330 -117.915361 33.818086 0.482414 0.531999
331 -117.916762 33.825590 0.475349 0.592467
332 -117.919494 33.834134 0.461573 0.661316
333 -117.923780 33.847201 0.439960 0.766612
334 -117.924169 33.850225 0.437999 0.790980
335 -117.924246 33.853081 0.437611 0.813994
336 -117.924246 33.854358 0.437611 0.824284
337 -117.924272 33.859496 0.437480 0.865687
338 -117.924316 33.866218 0.437258 0.919854
339 -117.919633 33.818099 0.460872 0.532104
340 -117.923487 33.774358 0.441438 0.179632
341 -117.923783 33.788819 0.439945 0.296161
342 -117.923842 33.795921 0.439648 0.353390
343 -117.924039 33.803338 0.438654 0.413157
344 -117.922135 33.818078 0.448256 0.531934
345 -117.927034 33.832611 0.423552 0.649043
346 -117.930160 33.832593 0.407789 0.648898
347 -117.934915 33.832464 0.383811 0.647859
348 -117.937641 33.759523 0.370065 0.060090
349 -117.937760 33.765283 0.369465 0.106505
350 -117.937760 33.766911 0.369465 0.119623
351 -117.937898 33.774190 0.368769 0.178278
352 -117.940857 33.779714 0.353848 0.222792
353 -117.941222 33.788621 0.352008 0.294566
354 -117.941380 33.795802 0.351211 0.352431
355 -117.941370 33.803102 0.351261 0.411256
356 -117.941633 33.817897 0.349935 0.530476
357 -117.941386 33.832463 0.351181 0.647851
358 -117.941679 33.847031 0.349703 0.765242
359 -117.941830 33.853393 0.348942 0.816508
360 -117.941771 33.854699 0.349239 0.827032
361 -117.941800 33.859284 0.349093 0.863978
362 -117.941860 33.866674 0.348791 0.923528
363 -117.957572 33.846982 0.269561 0.764847
364 -117.954824 33.759444 0.283418 0.059453
365 -117.955002 33.764751 0.282521 0.102218
366 -117.954992 33.766753 0.282571 0.118350
367 -117.955041 33.774082 0.282324 0.177408
368 -117.958770 33.779399 0.263520 0.220253
369 -117.958701 33.788582 0.263868 0.294251
370 -117.958582 33.795802 0.264468 0.352431
371 -117.958796 33.803102 0.263389 0.411256
372 -117.958928 33.817700 0.262724 0.528888
373 -117.958993 33.832365 0.262396 0.647061
374 -117.958863 33.844864 0.263051 0.747780
375 -117.959101 33.847019 0.261851 0.765145
376 -117.959264 33.853253 0.261029 0.815380
377 -117.959239 33.854610 0.261155 0.826315
378 -117.959313 33.859196 0.260782 0.863269
379 -117.959338 33.866545 0.260656 0.922489
380 -117.972343 33.759286 0.195077 0.058180
381 -117.972433 33.765128 0.194624 0.105256
382 -117.972461 33.766669 0.194482 0.117673
383 -117.972614 33.771734 0.193711 0.158488
384 -117.975100 33.773983 0.181175 0.176610
385 -117.975430 33.788473 0.179511 0.293373
386 -117.975627 33.795487 0.178518 0.349893
387 -117.975828 33.803036 0.177504 0.410724
388 -117.975894 33.817503 0.177171 0.527301
389 -117.975910 33.832266 0.177091 0.646263
390 -117.976046 33.846686 0.176405 0.762462
391 -117.976243 33.854266 0.175411 0.823543
392 -117.976252 33.856577 0.175366 0.842165
393 -117.976243 33.857761 0.175411 0.851706
394 -117.976205 33.859122 0.175603 0.862673
395 -117.976353 33.866298 0.174857 0.920498
396 -117.982070 33.859106 0.146028 0.862544
397 -117.989747 33.764435 0.107316 0.099671
398 -117.989905 33.766408 0.106520 0.115570
399 -117.991641 33.769663 0.097766 0.141799
400 -117.992685 33.772649 0.092501 0.165861
401 -117.992746 33.773747 0.092194 0.174709
402 -117.992800 33.788513 0.091921 0.293695
403 -117.992978 33.795556 0.091024 0.350449
404 -117.993215 33.802835 0.089829 0.409104
405 -117.993155 33.817394 0.090131 0.526423
406 -117.993451 33.832013 0.088639 0.644225
407 -117.997816 33.846673 0.066628 0.762357
408 -117.998013 33.855018 0.065634 0.829602
409 -117.997994 33.857050 0.065730 0.845977
410 -117.998073 33.858944 0.065332 0.861239
411 -117.998112 33.863126 0.065135 0.894938
412 -118.001855 33.788513 0.046261 0.293695
413 -118.002092 33.802835 0.045066 0.409104
414 -118.002033 33.817394 0.045363 0.526423
415 -118.002270 33.832013 0.044168 0.644225
416 -118.002206 33.846710 0.044491 0.762655
